	SubjectID1	SubjectID2	Group1	Group2	Distance
188	F2	A10	Small	Medium	0.4836816100706194
189	F2	A2	Small	Medium	0.5665660211866069
190	F2	A4	Small	Medium	0.5295876846042271
191	F2	A5	Small	Medium	0.26209488349488663
192	F2	A6	Small	Medium	0.3307721284141993
193	F2	A7	Small	Medium	0.2526897003281121
194	F2	A8	Small	Medium	0.376987963169906
195	F2	A9	Small	Medium	0.3206033870256493
196	F2	B3	Small	Medium	0.3987571084277091
197	F2	C2	Small	Medium	0.2871685140597491
198	F2	C3	Small	Medium	0.3428409368325401
199	F2	C5	Small	Medium	0.3960627460355006
200	F2	D1	Small	Medium	0.48647593415486146
201	F2	D2	Small	Medium	0.42816602164773815
202	F2	D3	Small	Medium	0.46723411446702
203	F2	D4	Small	Medium	0.4367383580747368
204	F2	D5	Small	Medium	0.2632115124384922
205	F2	E2	Small	Medium	0.4117570647191257
206	F2	E3	Small	Medium	0.6214823532789295
207	F2	E4	Small	Medium	0.4609084793083766
208	F2	E6	Small	Medium	0.3780191617339662
209	F2	F1	Small	Medium	0.3634324414808995
210	F2	G1	Small	Medium	0.4995193944707764
211	F2	G2	Small	Medium	0.38284968661053514
212	F2	G4	Small	Medium	0.35376923102817415
213	F2	G5	Small	Medium	0.33479679555689623
214	F2	G6	Small	Medium	0.32309185144360847
215	F2	G7	Small	Medium	0.2688755918818812
216	F2	G8	Small	Medium	0.39584412538594904
217	F2	H2	Small	Medium	0.40790859680188457
218	G3	A1	Small	Medium	0.37772454681408985
219	G3	A10	Small	Medium	0.6076035541163387
220	G3	A2	Small	Medium	0.6350300417359069
221	G3	A4	Small	Medium	0.6707987229242065
222	G3	A5	Small	Medium	0.4829064792208793
223	G3	A6	Small	Medium	0.49956162360851636
224	G3	A7	Small	Medium	0.5393488777370021
225	G3	A8	Small	Medium	0.5988549404354202
226	G3	A9	Small	Medium	0.526695559966993
227	G3	B3	Small	Medium	0.5334005728763866
228	G3	C2	Small	Medium	0.39981320379497864
229	G3	C3	Small	Medium	0.566817134072833
230	G3	C5	Small	Medium	0.5653738249341055
231	G3	D1	Small	Medium	0.5655689241404629
232	G3	D2	Small	Medium	0.5234050862354838
233	G3	D3	Small	Medium	0.5923306924127452
234	G3	D4	Small	Medium	0.5029142065257047
235	G3	D5	Small	Medium	0.5138466173395024
236	G3	E2	Small	Medium	0.3174521400134392
237	G3	E3	Small	Medium	0.4298795214940918
238	G3	E4	Small	Medium	0.5103104062242413
239	G3	E6	Small	Medium	0.5170628263297445
240	G3	F1	Small	Medium	0.491028152149242
241	G3	G1	Small	Medium	0.5699871751024292
242	G3	G2	Small	Medium	0.44099530175064977
243	G3	G4	Small	Medium	0.47950574486149666
244	G3	G5	Small	Medium	0.540203709267031
245	G3	G6	Small	Medium	0.5664677771481894
246	G3	G7	Small	Medium	0.41382881162330226
247	G3	G8	Small	Medium	0.5434886724135464
248	G3	H2	Small	Medium	0.5942645521913025
249	G9	A1	Small	Medium	0.3808946116899648
250	G9	A10	Small	Medium	0.4017146310742018
251	G9	A2	Small	Medium	0.5690450500798636
252	G9	A4	Small	Medium	0.48812811035767734
253	G9	A5	Small	Medium	0.2822172418216289
254	G9	A6	Small	Medium	0.3252865244973539
255	G9	A7	Small	Medium	0.28347654001298195
256	G9	A8	Small	Medium	0.30639809029244625
257	G9	A9	Small	Medium	0.3712567979433339
258	G9	B3	Small	Medium	0.3762422296403364
259	G9	C2	Small	Medium	0.31885625125544886
260	G9	C3	Small	Medium	0.33956365975768893
261	G9	C5	Small	Medium	0.42177343729796446
262	G9	D1	Small	Medium	0.4676247117581416
263	G9	D2	Small	Medium	0.401706969955422
264	G9	D3	Small	Medium	0.42978850424818255
265	G9	D4	Small	Medium	0.36130952080976786
266	G9	D5	Small	Medium	0.2836402190024019
267	G9	E2	Small	Medium	0.36991974888353474
268	G9	E3	Small	Medium	0.6502238299916913
269	G9	E4	Small	Medium	0.4696140431283701
270	G9	E6	Small	Medium	0.2518673438564527
271	G9	F1	Small	Medium	0.37243910654648676
272	G9	G1	Small	Medium	0.4424394601079872
273	G9	G2	Small	Medium	0.40058272222934493
274	G9	G4	Small	Medium	0.28954334738881815
275	G9	G5	Small	Medium	0.3225428014830939
276	G9	G6	Small	Medium	0.36246269850005464
277	G9	G7	Small	Medium	0.3098350837703462
278	G9	G8	Small	Medium	0.29277656114866185
279	G9	H2	Small	Medium	0.4000311096974216
280	H1	A1	Small	Medium	0.30079863336716883
281	H1	A10	Small	Medium	0.42672446342866077
282	H1	A2	Small	Medium	0.4483631263851562
283	H1	A4	Small	Medium	0.5996499028089419
284	H1	A5	Small	Medium	0.4093426250201454
285	H1	A6	Small	Medium	0.4006307961559082
286	H1	A7	Small	Medium	0.4848627453591167
287	H1	A8	Small	Medium	0.4738264986531369
288	H1	A9	Small	Medium	0.44107259382031483
289	H1	B3	Small	Medium	0.46023488668329643
290	H1	C2	Small	Medium	0.5301629199357183
291	H1	C3	Small	Medium	0.4101602394311887
292	H1	C5	Small	Medium	0.4953882178147956
293	H1	D1	Small	Medium	0.499970865003795
294	H1	D2	Small	Medium	0.32602282532139776
295	H1	D3	Small	Medium	0.41556672740836764
296	H1	D4	Small	Medium	0.313887183194382
297	H1	D5	Small	Medium	0.3795104077876236
298	H1	E2	Small	Medium	0.3703237252920722
299	H1	E3	Small	Medium	0.6624509131063367
300	H1	E4	Small	Medium	0.15348937063269436
301	H1	E6	Small	Medium	0.34112376360868407
302	H1	F1	Small	Medium	0.4401150995331141
303	H1	G1	Small	Medium	0.47445753177099037
304	H1	G2	Small	Medium	0.4803333417457837
305	H1	G4	Small	Medium	0.3414140187603716
306	H1	G5	Small	Medium	0.49177630119068816
307	H1	G6	Small	Medium	0.47750221889767663
308	H1	G7	Small	Medium	0.360243671985058
309	H1	G8	Small	Medium	0.3867222352303316
310	H1	H2	Small	Medium	0.4133921158539403
311	H3	A1	Small	Medium	0.29983529057251906
312	H3	A10	Small	Medium	0.44522155511403394
313	H3	A2	Small	Medium	0.5452905171468992
314	H3	A4	Small	Medium	0.5222406593837882
315	H3	A5	Small	Medium	0.28970186499424755
316	H3	A6	Small	Medium	0.3343734971784541
317	H3	A7	Small	Medium	0.3678822765523126
318	H3	A8	Small	Medium	0.3770864216922683
319	H3	A9	Small	Medium	0.29824765679677345
320	H3	B3	Small	Medium	0.3803725491894592
321	H3	C2	Small	Medium	0.3989070441034386
322	H3	C3	Small	Medium	0.3549565914182995
323	H3	C5	Small	Medium	0.43747184453929844
324	H3	D1	Small	Medium	0.49413937178231077
325	H3	D2	Small	Medium	0.37756492158430877
326	H3	D3	Small	Medium	0.5176264023678961
327	H3	D4	Small	Medium	0.4143498518935941
328	H3	D5	Small	Medium	0.36240697079653567
329	H3	E2	Small	Medium	0.3908123254233156
330	H3	E3	Small	Medium	0.6319521163454436
331	H3	E4	Small	Medium	0.43946944251577413
332	H3	E6	Small	Medium	0.4379091971672225
333	H3	F1	Small	Medium	0.3952867581139258
334	H3	G1	Small	Medium	0.44129005082992223
335	H3	G2	Small	Medium	0.4349279404636695
336	H3	G4	Small	Medium	0.31684638368972134
337	H3	G5	Small	Medium	0.26055302871259406
338	H3	G6	Small	Medium	0.3672491433870003
339	H3	G7	Small	Medium	0.29175185299196893
340	H3	G8	Small	Medium	0.26852867299493627
341	H3	H2	Small	Medium	0.4073405683413135
