sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-631_iter-1,depth-631_iter-2,depth-631_iter-3,depth-631_iter-4,depth-631_iter-5,depth-631_iter-6,depth-631_iter-7,depth-631_iter-8,depth-631_iter-9,depth-631_iter-10,depth-1262_iter-1,depth-1262_iter-2,depth-1262_iter-3,depth-1262_iter-4,depth-1262_iter-5,depth-1262_iter-6,depth-1262_iter-7,depth-1262_iter-8,depth-1262_iter-9,depth-1262_iter-10,depth-1893_iter-1,depth-1893_iter-2,depth-1893_iter-3,depth-1893_iter-4,depth-1893_iter-5,depth-1893_iter-6,depth-1893_iter-7,depth-1893_iter-8,depth-1893_iter-9,depth-1893_iter-10,depth-2523_iter-1,depth-2523_iter-2,depth-2523_iter-3,depth-2523_iter-4,depth-2523_iter-5,depth-2523_iter-6,depth-2523_iter-7,depth-2523_iter-8,depth-2523_iter-9,depth-2523_iter-10,depth-3154_iter-1,depth-3154_iter-2,depth-3154_iter-3,depth-3154_iter-4,depth-3154_iter-5,depth-3154_iter-6,depth-3154_iter-7,depth-3154_iter-8,depth-3154_iter-9,depth-3154_iter-10,depth-3785_iter-1,depth-3785_iter-2,depth-3785_iter-3,depth-3785_iter-4,depth-3785_iter-5,depth-3785_iter-6,depth-3785_iter-7,depth-3785_iter-8,depth-3785_iter-9,depth-3785_iter-10,depth-4415_iter-1,depth-4415_iter-2,depth-4415_iter-3,depth-4415_iter-4,depth-4415_iter-5,depth-4415_iter-6,depth-4415_iter-7,depth-4415_iter-8,depth-4415_iter-9,depth-4415_iter-10,depth-5046_iter-1,depth-5046_iter-2,depth-5046_iter-3,depth-5046_iter-4,depth-5046_iter-5,depth-5046_iter-6,depth-5046_iter-7,depth-5046_iter-8,depth-5046_iter-9,depth-5046_iter-10,depth-5677_iter-1,depth-5677_iter-2,depth-5677_iter-3,depth-5677_iter-4,depth-5677_iter-5,depth-5677_iter-6,depth-5677_iter-7,depth-5677_iter-8,depth-5677_iter-9,depth-5677_iter-10,Size,Reef_Habitat,Location,Latitude_Longitude
A3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.650967262134063,4.54717103438854,4.767096498286399,4.6177639965456185,4.6363884188947155,4.620043492574432,4.673301065445627,4.630314996534547,4.739075881376062,4.694200494378458,4.62912606976124,4.574111474273911,4.703547820180653,4.721101978592648,4.665037720032251,4.688977469011759,4.683830073038052,4.673404339193779,4.663096117862038,4.748455788457636,4.703731061111499,4.795416751320464,4.6578704249546465,4.708981067837563,4.6652651914272285,4.72329131443865,4.6941914492103365,4.687707668124247,4.675020206221821,4.707286358739303,4.7283938483197385,4.718271408809639,4.742483363288874,4.760851925738218,4.711446615912154,4.7027346390785105,4.73125936970402,4.718898032380957,4.7126429976394295,4.732778238548957,4.729138991675573,4.6936400974278065,4.757305165961303,4.73952861585635,4.69692268684602,4.710471547791572,4.719521040910993,4.737558505046294,4.638134977915753,4.708818862710123,4.739611926785054,4.696534113485585,4.728075475299673,4.722622514325317,4.732416265840036,4.730328653620584,4.739921528015099,4.709316612524036,4.736284328158141,4.727915722036713,4.743207673168504,4.738478272456424,4.739687300817547,4.6961655764946855,4.749179871408179,4.7096358523978115,4.7327692939294375,4.72826518603251,4.715719806790298,4.743083778657806,4.758363906485567,4.7264629678219485,4.731852237748292,4.735056804256787,4.699429090585845,4.731908507815486,4.727899013016411,4.742460004556882,4.742003923316213,4.743341481317848,4.730443915550734,4.728294295462224,4.744926457396124,4.743907207919683,4.724333424730212,4.723483198429043,4.749929885609451,4.735341334165041,4.73498339824216,4.735440449191869,Two,Rocky Reef,Rincon,"18.343114, -67.260138"
C1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.670873373623615,4.723838930563039,4.598511174071342,4.658117330663943,4.651126067941812,4.666121700930278,4.682579218297907,4.622827564447743,4.6807905701158825,4.658187959248729,4.707426419496141,4.741428871361937,4.668879631299668,4.702347151618851,4.594088620554432,4.662630593845175,4.6858266117041145,4.698953525959828,4.6460213236102135,4.654177993441371,4.712492214986487,4.624992187800896,4.652957616178802,4.617039157406649,4.688624008426462,4.648565946435652,4.669635137876876,4.718190905717529,4.737527688850882,4.674419793807758,4.655160649038303,4.714596604488291,4.7084590475089225,4.680414470177817,4.714978356129259,4.69654121755282,4.76570785351149,4.716304692220723,4.690516475369613,4.725933526706155,4.674360381371551,4.696081681897822,4.713311239742561,4.678307969925012,4.711176903738427,4.710911314277417,4.747868363439503,4.705734916206779,4.714843345660251,4.679779330758936,4.7012689500170595,4.7072556032656285,4.7046213626509115,4.721403959506352,4.730584384654619,4.7227231806998855,4.685015240049102,4.716952516317312,4.6953150603790155,4.695771319335896,4.691759931955927,4.714026262353015,4.725697066220189,4.720016103806854,4.720035534246822,4.707203171374868,4.710721968993472,4.707928074057782,4.698592041181862,4.710214712928418,4.714128681726735,4.699003457104886,4.70554082703087,4.704698256270683,4.713843458647902,4.7254686780740265,4.714924391329576,4.709654637164308,4.7339386045683405,4.710683066120008,4.732587819664676,4.719217476569646,4.723297842286181,4.70819446105973,4.723914507640865,4.720074640639032,4.7211603964895765,4.724242611330372,4.721788228271899,4.722442404440978,OnePointFive,Spur & Groove Reef,Isabella,"18.515768, -67.100173"
D3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.979802319585995,4.897132518722889,4.936847516344411,5.007191315069641,4.96912669125126,5.070064925279955,4.929604628803995,4.932206438707315,5.119487401979961,5.047910964446316,5.117979533609221,4.994831312480513,5.101885443080443,5.057346458575977,4.9703531186563765,5.056159798324427,5.124762106528331,5.10959273942354,5.1022604126961495,5.020401788402677,5.142848160534867,5.09379677792611,5.136525906920144,5.019656196623529,5.069618748321214,5.078100825969083,5.088239246730231,5.048507588037446,5.076695006056562,5.122083848525917,5.099843299201182,5.09344574055252,5.113490752286237,5.120970113077495,5.122757464614233,5.079956199961755,5.06788296337585,5.067872656082934,5.160504104160722,5.143113916172063,5.077217920698474,5.107887389019133,5.099753065358735,5.092844029967185,5.13321766434111,5.095250094145903,5.104369099734893,5.150411508180604,5.146562451654738,5.12207883016113,5.141337921170554,5.127304423295109,5.112201219654619,5.065359441778085,5.122643002512817,5.141045964542422,5.091739947889724,5.077847375321717,5.1063826338071525,5.169959168604,5.143321987097057,5.118014888745718,5.136819758365552,5.10484126576714,5.137926921472082,5.139969334116858,5.075974048930262,5.091197436325132,5.112259542711201,5.151462342404055,5.117882779705749,5.138201789807855,5.15924355339607,5.144149292827622,5.115959403568854,5.1346047232206695,5.146843802501091,5.152535227315433,5.122467886407627,5.124296544738895,5.128719252317791,5.152341462980519,5.143733925238473,5.139694928372541,5.129904136874736,5.14600606573487,5.146648040949431,5.1269775571534275,5.128017597627521,5.156123434679437,Three,Seagrass,Luquillo,"18.387573, -65.719616"
E2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.822299905075895,4.644882015055238,4.573007701535587,4.719788266092007,4.587006663163037,4.649089443829353,4.6922824368216975,4.596973358465751,4.685068182503318,4.734735154309135,4.648122717627424,4.752493293334268,4.711266204538391,4.792846002464011,4.690994370720782,4.724388355571323,4.679128024147526,4.802796182835487,4.77127540537785,4.778294346138886,4.787789261664463,4.748816386613702,4.779642009722379,4.704697852070855,4.734857663049542,4.826459814025211,4.792624000478581,4.721373880670107,4.742685932065014,4.817655746792266,4.708578057834351,4.771770781802788,4.7646884636349975,4.735521658602819,4.793886055494135,4.768711740512239,4.767064053287956,4.763287772729993,4.759969231614172,4.751080306259913,4.804946412529631,4.790442125963591,4.793021048596563,4.79082235651663,4.785390636309252,4.763636422998024,4.777750887418544,4.7983420373574734,4.812775322118651,4.761304916436201,4.783113541933006,4.785124402836015,4.769973153093126,4.776901044512343,4.772795649752438,4.772983306135521,4.781427221648996,4.766820381159857,4.7809824902424385,4.771142839693628,4.7843389744180795,4.77681837838168,4.785208501579127,4.777664414288878,4.7872401080863165,4.784105067277226,4.787295535830806,4.776542715256934,4.78365099451093,4.778791206398348,,,,,,,,,,,,,,,,,,,,,Three,Reef Rubble,Culebra,"18.302451, -65.309386"
A6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.254283805296222,5.279415679029928,5.201317698392549,5.320504287399455,5.256003883595358,5.164455897981036,5.213254714954966,5.295385386891036,5.2310440809445975,5.3426952735189115,5.2841456604235,5.363238470838306,5.267972194656706,5.3554492867919405,5.304467375262411,5.271622628940446,5.317760637461268,5.336325738369523,5.304872867432245,5.357241338086,5.327455368442078,5.348839151932376,5.362077286835207,5.35274965462159,5.307338654768444,5.305488325891763,5.3504887805800125,5.324681903020963,5.310574737690989,5.312720413023806,5.352407046050274,5.351526344151967,5.3571160677010585,5.353584331999895,5.356279060559652,5.354395377209708,5.361338240980248,5.3435939840980495,5.352712000244133,5.349494363893164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TwoPointFive,Rocky Reef,Rincon,"18.343114, -67.260138"
E3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.394105772931871,4.307571756635738,4.374136517556903,4.278955535540434,4.318890234447768,4.314826844441102,4.373240940926653,4.376966471581897,4.33672686391391,4.4028796505338,4.462731359730694,4.353079054943046,4.431040680938385,4.3319498274930694,4.3244256944439545,4.420153493277364,4.340148605372001,4.358883455244455,4.3129499352773655,4.325433238237246,4.364004205706029,4.367493219270468,4.354241197101275,4.394870486707794,4.3427351663556015,4.388596552519977,4.3668872058973704,4.3888250298511675,4.359593878735524,4.379347249955136,4.329390805412307,4.382767647540221,4.351097610917222,4.399423298416175,4.398192559436592,4.356844733749248,4.370049592654493,4.361530500164748,4.424721293395574,4.382816919386705,4.381157971007872,4.40039452149947,4.402556257291613,4.382332999381049,4.425720918679168,4.365496719011515,4.4129852480129586,4.380445655831171,4.393191883351423,4.390835176190804,4.366108167523438,4.368841162107644,4.382971955265888,4.386629883210154,4.391669391426599,4.362818163421711,4.383808943950847,4.380697149664697,4.398954138622213,4.3680143352002405,4.384901774580996,4.396544086154581,4.403254323180229,4.365513771305953,4.392090057710532,4.373771308892331,4.383062653717535,4.361727781427243,4.375685556906631,4.402820642477142,4.386343536484627,4.363105064227687,4.400050390409175,4.385004124744936,4.386313470224745,4.380098261297118,4.381107088539048,4.391932470930185,4.402025510562092,4.39323515353235,4.381754632667808,4.3836033278645345,4.3907246604410055,4.390405148946266,4.390496500135318,4.393451571390584,4.385737170821948,4.397457043567538,4.391704017387659,4.389785891192348,Three,Reef Rubble,Culebra,"18.302451, -65.309386"
C2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.6737005596101096,4.674035364903569,4.643949367033184,4.643894357298565,4.728744560996198,4.653529547339388,4.611396224387619,4.703552840535529,4.697026319582474,4.636288553091783,4.7177248022996565,4.681079858820136,4.755439526195339,4.715716218258262,4.684410052487085,4.678192246664242,4.66509180274628,4.686001594697385,4.721290354748033,4.684845020824678,4.6871909930603035,4.713465990169532,4.737042490256691,4.698424586890407,4.702480344188763,4.690455382398356,4.683593126121509,4.719887270785074,4.703502073946335,4.746703340200681,4.704597484956743,4.735707433002547,4.732325342271747,4.724188093001288,4.710355666898301,4.72625152059304,4.709309460823914,4.712633548139853,4.70989529090594,4.716975754395667,4.711495261491177,4.707997631334565,4.711592113044941,4.724989311666484,4.718733325030565,4.721297398867586,4.7204916287954655,4.713336754300468,4.723426097887617,4.716298915972495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TwoPointFive,Spur & Groove Reef,Isabella,"18.515768, -67.100173"
D5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.998582685576548,4.934227420375153,4.958488620233256,5.036222231992562,5.009442443773346,4.900991328752743,5.0429291370646805,5.043913487640986,4.980980390650321,5.099002772899686,5.042352717375625,5.060105951815934,5.033291147367281,5.064771295803617,5.076290986170332,5.076939583742852,4.990102497046702,5.03424778073727,5.066312176516768,5.063559276279099,5.064986893574335,5.088613128850374,5.068681516478159,5.0349919799312435,5.060378530535605,5.0276780547601385,5.0731992893733535,5.064729339936918,5.08351102566648,5.040584049930719,5.082695797414315,5.069359736056761,5.088181572443237,5.1033626241405425,5.0836831495733845,5.079379803316016,5.085639321396639,5.07061113182026,5.057346863592231,5.079151150142281,5.083989215406801,5.083631713491821,5.0836878714719465,5.084241608755394,5.083671063661255,5.08327341100386,5.085179949319151,5.085686090375342,5.080007461191028,5.088824296031989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TwoPointFive,Seagrass,Luquillo,"18.387573, -65.719616"
A10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.177023207203971,5.159829556174475,5.0496645889655865,5.152071423319912,5.193413253888198,5.211252856120589,5.030337462699246,5.1542459886700165,4.975714302841505,5.169772885655971,5.2405141408299105,5.194246411493886,5.201637820184905,5.257746349626374,5.217244666988228,5.204813936337516,5.223987234993018,5.179196153836466,5.262720828551867,5.175887787595307,5.219021449248954,5.241268380368135,5.237667398136234,5.247628990470594,5.231783762463095,5.197740099274511,5.251491635039233,5.308420631994641,5.243151300250123,5.227030141225358,5.263674888510158,5.2133632764719735,5.209764423443083,5.272648831781734,5.277703509939483,5.244278487137746,5.211677991078689,5.252372000884813,5.283574871074406,5.194944675197156,5.297042738016094,5.254610193325376,5.295369956961237,5.271550125190864,5.29649540183764,5.269513961741822,5.260314157587765,5.259996199562684,5.268691876682719,5.264559433374809,5.28539033823948,5.276325984223533,5.274256043110535,5.277381888137981,5.276607178730928,5.269069899609499,5.2764956026919085,5.273050972419587,5.279119382078204,5.270128128223697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TwoPointFive,Rocky Reef,Rincon,"18.343114, -67.260138"
G3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.14070723206734,4.215439879484314,4.145423118566317,4.196495601736075,4.274856231857573,4.114867593645774,4.083153651727227,4.091424367083419,3.996621280731845,4.26942562173336,4.172476940399561,4.188051080936323,4.230510649773142,4.1511870695862045,4.3101338974580345,4.2637385461655475,4.217159104461348,4.24961429241281,4.2631401380375875,4.269692664333533,4.251906581663678,4.185275013253846,4.168298399277416,4.172486539813233,4.278364363142758,4.334077334641344,4.192600977376202,4.31832577789789,4.227021444718365,4.287047903451519,4.222348070415592,4.179804207314905,4.2347523767216595,4.244225040810752,4.239467282816865,4.234901745962724,4.247221421074464,4.208513512090104,4.228352677292431,4.218412417733251,4.265267622575965,4.228090823733394,4.274484770323228,4.247914679534451,4.270545968186823,4.220585946496519,4.245805902502425,4.225455314300972,4.259039940875729,4.224516399455935,4.252084474716188,4.228290145121292,4.256848357794171,4.248676593153299,4.234676913049752,4.222201884131512,4.264034527849369,4.236849961311003,4.290544735517362,4.274895393202793,4.253395632792918,4.242216560249419,4.2567982069815535,4.277544772604293,4.2853015302506465,4.287373388230339,4.28571381342886,4.281573546660205,4.253675892744524,4.238413996155414,4.245104674845083,4.252906957785969,4.270230082217302,4.271067258932988,4.2432950293616525,4.256198854828285,4.257591061803669,4.262491853341825,4.253392705134981,4.270213702154107,4.250887505581011,4.25780510874419,4.245363853325079,4.2639162745112795,4.269679492379811,4.242307725185598,4.24025402598261,4.258065360937438,4.260168455249474,4.261726517264897,Two,Patch Reef,Ceiba,"18.218831, -65.604282"
H2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.548707227947152,5.583122018481828,5.5430706848298374,5.728037808920373,5.43293462703683,5.5634332963790145,5.702954343147034,5.472685651565598,5.5496147664589515,5.5404038215161195,5.715571241183315,5.628493730668392,5.644149308604662,5.599739668420399,5.67730126320578,5.595768569709027,5.6054405529562255,5.636040785520209,5.674268590612999,5.556590928049021,5.676110171157968,5.664302524669747,5.631765646445106,5.639460003129414,5.661985954480271,5.651259350519102,5.617840384259294,5.610719947685548,5.630383022832927,5.626671430512358,5.69679990481789,5.692130277734904,5.631936313340977,5.662998931641568,5.679342551926499,5.639968247002294,5.678391113072076,5.632991136683494,5.644386102322899,5.634977164564327,5.673705272585867,5.662255922102587,5.672033096822021,5.717244893865921,5.685212946524136,5.655462355827012,5.677250727208009,5.649386441210026,5.686832049566651,5.655759679320943,5.671236276553274,5.673236115271051,5.641938236459154,5.68899080034846,5.677077361984459,5.6944214671979765,5.627641125796309,5.678120581798301,5.6789360912955855,5.656449374950621,5.6843320769464105,5.706117362863366,5.687140533183271,5.666524300624677,5.698249729488414,5.689570904802907,5.672823119753751,5.683136796215015,5.681464015964721,5.695281954356161,5.673334887951572,5.70316956655092,5.6879920812934595,5.678675047931645,5.675598836585885,5.715072404183778,5.66322047012985,5.6800037683034414,5.681137298588298,5.707047162552409,5.69089376474183,5.687005160194058,5.694285959296281,5.675494573312007,5.694125088094555,5.697277288200101,5.702548392485749,5.697440849535166,5.697788521888657,5.696749825556194,Three,Rocks,Guanica,"17.934784, -66.957102"
G2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.962493727606002,4.7587407820901895,4.755538681659245,4.803033026305137,4.827382060997701,4.8512414805621695,4.862248203990116,4.772715722585255,4.78736136810334,4.7867941899292274,4.9423406167729516,4.828382838587753,4.9285324454523325,4.843664995196241,4.874124574651592,4.943961806412152,4.913645242650417,4.924480056597824,4.957717048661265,4.967749853335643,4.931719311921425,4.990299593319967,4.896665760221763,4.978234162348406,4.930121866128011,4.906339756577864,4.924983067667514,4.954957315178078,4.9695764042949335,4.906605607839656,4.912580917847685,4.941834994478741,4.8933287765069915,4.925047701905325,4.966025329281256,4.903421772403625,4.948407738989529,4.948315032156412,4.931478319613932,4.952844772742053,4.934350931451704,4.939768644401073,4.934308109732378,4.948253095767853,4.979859580275067,4.957915291633339,4.9483750357804315,4.932322372476909,4.953879095838371,4.981995593498772,4.989681174995277,4.963078481452878,4.954006794520311,4.94605594552511,4.9493477338553316,4.995400688391511,4.9406345537354985,4.951534007624948,4.938619595745945,4.9494794698171445,4.95511031410746,4.9492944618356445,4.954186824934055,4.947437553417076,4.954607643299231,4.940163064974535,4.956513503865419,4.940052479134738,4.954982975127778,4.953204159972836,,,,,,,,,,,,,,,,,,,,,Three,Patch Reef,Ceiba,"18.218831, -65.604282"
G9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.948736443982811,4.960246404027677,4.933739903849163,4.905240567664267,5.033919234292967,5.015212877073308,4.977292035957714,5.01776617225954,5.046184609208231,5.007904167075286,5.13058609622908,5.027091738074998,4.925273688195298,5.035782206343781,5.035015249149427,5.009477398306348,5.082067837846178,5.044828631205439,5.093360491816289,5.021230081839448,4.992552519331979,5.028896905694799,5.076030307654542,5.063392336181778,5.083910141607313,5.082323074425615,5.05108125429408,5.076950959262931,5.122862989110395,5.134788759532527,5.108369337093335,5.098479248402221,5.096753386008985,5.0465786246037485,5.058135592892619,5.087560852322708,5.09518034169382,5.105054530864681,5.03434426955106,5.08260370167897,5.096947509697465,5.079676338378269,5.067428408888711,5.082624746916854,5.096827386902253,5.093475046887493,5.072085893092986,5.043406658807307,5.113401809393736,5.0612705937574365,5.099721423768478,5.076013975173576,5.106953113658364,5.069188703621377,5.099028669352944,5.07808569904795,5.075291175702513,5.110680114918758,5.0717904785507955,5.1013864427603695,5.106837298309406,5.075757009571847,5.0664113603101075,5.070468121087901,5.112325678001457,5.074576003219533,5.115041743810942,5.07901274649552,5.064729407788751,5.081937418889305,5.12024337471559,5.112318892914628,5.100885009153348,5.085021676061586,5.119337280069629,5.098999223111542,5.0914515944283405,5.1069264447751035,5.085382200522389,5.094906566300249,5.095114491160105,5.101110997997889,5.0916485791922454,5.082280515247139,5.0958917338440095,5.095068491938467,5.114597282630783,5.094812122977354,5.1026363192263515,5.092034188591557,Two,Patch Reef,Ceiba,"18.218831, -65.604282"
E6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.778617354268585,4.882256962842885,4.849893926099966,4.875489140617509,4.9490982964097325,4.852701765899454,4.83122931823163,4.818950474179745,4.88915355565761,4.872080499058224,4.956276577058259,5.011791034373227,4.9151255695046805,4.94903900042862,4.918906371154393,4.918578179464921,4.978476995760024,4.931789164260564,4.944199774005069,4.949871892281195,4.957607563111111,5.026194587782642,4.968413369354227,5.0057348875620296,4.972197636871297,5.00356934517447,5.0257668811345395,4.9833257459480045,5.002952697364819,4.98634641729666,5.0150750277477805,4.997236275055379,5.005019983991889,4.996408305575418,5.030896589204182,4.962618610520334,4.9903652715737,4.981059647815807,5.000676160023183,5.004480127102632,5.035613340587369,4.96463871162575,4.990188643077803,5.02562363529331,5.009882725597885,4.966111561581844,4.996784671391262,4.975621148999414,4.944708916807537,4.988121894681467,5.000398340100479,5.0327834547285235,4.967700049320984,5.014778494942257,4.982384667525416,4.988311583838238,5.011283095520678,4.985569063543781,4.9859852031479175,4.973712301386202,4.992793765624544,5.016669227214534,5.006509202625135,5.004290081839318,4.998169602953631,4.9938654971975085,4.9943782178670775,5.001776759702492,5.001581586774125,4.99261417660264,5.011099915415049,5.0050037871378725,5.004914599273618,5.015702384853506,5.012362584436488,5.006476280534427,5.0075837420450044,5.00997252881506,5.004466866286618,5.0107281726386,5.004301944779308,5.0107035356974325,5.006120129808061,5.005041171889264,4.995655171263922,5.016784179404505,5.01219868870991,4.992506736427709,5.018128504158444,5.0179827149895155,Three,Reef Rubble,Culebra,"18.302451, -65.309386"
B1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.150170483667257,5.0372692861858175,5.0664501891320635,4.934935558700988,4.974631483941379,5.091731680848856,5.085121168958204,5.119640525225388,5.081630183826156,5.065379124042554,5.080328633982816,5.055179248176738,5.055165107467798,5.03955903620958,5.076092286112224,5.089019224388681,5.10763684286395,5.118044156021041,5.066657071621463,5.079241053221743,5.099783652461669,5.118649932130926,5.14032949258662,5.140086066803904,5.1020212727639755,5.1555081165616645,5.114733422441058,5.135404967707282,5.112050121239379,5.097705398186354,5.116663212739936,5.1273336959667395,5.112575533662702,5.127732511699277,5.123427514194593,5.143596969204886,5.11090154504142,5.115060308883132,5.077907704841707,5.143642184585877,5.141033492111106,5.138517725340789,5.148136401801505,5.1533687444215985,5.082806707499089,5.095178998522836,5.124295514373327,5.132923412956134,5.126980178770266,5.143014471743022,5.1144873391619905,5.106841024363679,5.14639810851867,5.134319298074482,5.116983637781043,5.127292006612917,5.1305868728451545,5.114727485370239,5.134938193362956,5.11546318442019,5.127432247834329,5.156198561235558,5.137003815263725,5.13786724126757,5.126540178502537,5.135745537865833,5.132299927080047,5.124272480682378,5.131742271222383,5.152623578758098,5.128570838071937,5.124680021925039,5.128148613795812,5.144091971310556,5.1353956148763125,5.118514588790372,5.133728958110584,5.14206225621286,5.142277284942923,5.131165770315567,5.136157789079179,5.136157789079179,5.136157789079179,5.136157789079179,5.136157789079179,5.136157789079179,5.136157789079179,5.136157789079179,5.136157789079179,5.136157789079179,Two,Rocks,Ponce,"17.9724027, -66.6179076"
E1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.945253453006818,5.052496084750882,4.9742645791642435,4.883288112938159,5.073348521194612,5.044564106097507,5.005870015924505,4.949818602095381,4.905527862745838,4.9352867673058505,5.074105544692059,5.0483569586858446,4.968160266067756,5.063363775076118,5.070647464259841,5.024712766916776,5.057816927978068,5.055834384075564,5.086446191621448,5.02185740504066,5.012617605785602,5.052338476185751,5.033286762725331,5.0543520344666755,5.053778459125756,5.145757962656965,5.116721110744856,5.069796186800797,5.0247657528471805,5.072402715969595,5.073838493540925,5.0903362218833355,5.1040286936113315,5.069385045849966,5.067520017081449,5.081547466026911,5.090861531703815,5.095385768318051,5.111898548089529,5.07896592859288,5.08777151929989,5.037694797004769,5.07509549434432,5.099248782854882,5.092473175447817,5.100697318644683,5.101589376379515,5.080396892965664,5.096149955736377,5.095233588159736,5.10389980902697,5.111688626921629,5.108428011812691,5.082745188294371,5.0871853889381855,5.085638641258012,5.07339221622223,5.116853964350687,5.093821519889667,5.095177424783641,5.090606026400262,5.091551239278511,5.095480711227443,5.09717117781649,5.105685297619823,5.09261763130115,5.107063082524087,5.109698325879594,5.102209885925086,5.110579845965921,5.098689098079511,5.099642631057621,5.103699222314508,5.099772577646566,5.099360666391926,5.10056350618193,5.100322194047445,5.101063199167386,5.106960013652747,5.1045615448571375,,,,,,,,,,,ThreePointFive,Reef Rubble,Culebra,"18.302451, -65.309386"
