	SubjectID1	SubjectID2	Group1	Group2	Distance
154	E7	D1	Culebra	Luquillo	0.5878973380105188
155	E7	D2	Culebra	Luquillo	0.46615683844965294
156	E7	D3	Culebra	Luquillo	0.45384256723981475
157	E7	D4	Culebra	Luquillo	0.40541387547603386
158	E7	D5	Culebra	Luquillo	0.4417866341608877
159	E1	B1	Culebra	Ponce	0.48658297408683504
160	E1	B2	Culebra	Ponce	0.6076370781901078
161	E1	B3	Culebra	Ponce	0.4031397050896811
162	E2	B1	Culebra	Ponce	0.4287523638432571
163	E2	B2	Culebra	Ponce	0.4873516699835253
164	E2	B3	Culebra	Ponce	0.3832103419968489
165	E3	B1	Culebra	Ponce	0.6148962269786344
166	E3	B2	Culebra	Ponce	0.5905122644883557
167	E3	B3	Culebra	Ponce	0.6298997184881138
168	E4	B1	Culebra	Ponce	0.5222060652560332
169	E4	B2	Culebra	Ponce	0.5685906882610614
170	E4	B3	Culebra	Ponce	0.5022600204001815
171	E6	B1	Culebra	Ponce	0.37460726637282954
172	E6	B2	Culebra	Ponce	0.5313690139645904
173	E6	B3	Culebra	Ponce	0.4775917339776172
174	E7	B1	Culebra	Ponce	0.35322748146066624
175	E7	B2	Culebra	Ponce	0.4871177195696983
176	E7	B3	Culebra	Ponce	0.4897577464937486
177	E1	A1	Culebra	Rincon	0.5183887229953533
178	E1	A10	Culebra	Rincon	0.39209683326255096
179	E1	A2	Culebra	Rincon	0.48887079205148476
180	E1	A3	Culebra	Rincon	0.41862261888485436
181	E1	A4	Culebra	Rincon	0.5018507958240519
182	E1	A5	Culebra	Rincon	0.4305339790180747
183	E1	A6	Culebra	Rincon	0.3878508587653337
184	E1	A7	Culebra	Rincon	0.4464055196189325
185	E1	A8	Culebra	Rincon	0.39796982464111097
186	E1	A9	Culebra	Rincon	0.37084270844543754
187	E2	A1	Culebra	Rincon	0.3630550562802535
188	E2	A10	Culebra	Rincon	0.4630220344018053
189	E2	A2	Culebra	Rincon	0.5120401179105474
190	E2	A3	Culebra	Rincon	0.4858241272791105
191	E2	A4	Culebra	Rincon	0.5666848904349593
192	E2	A5	Culebra	Rincon	0.39613994402937636
193	E2	A6	Culebra	Rincon	0.37600883655430073
194	E2	A7	Culebra	Rincon	0.4649736278565282
195	E2	A8	Culebra	Rincon	0.4564693036622661
196	E2	A9	Culebra	Rincon	0.4790113946317659
197	E3	A1	Culebra	Rincon	0.5759947336734343
198	E3	A10	Culebra	Rincon	0.7011356860028073
199	E3	A2	Culebra	Rincon	0.7470522829127378
200	E3	A3	Culebra	Rincon	0.6558754716419917
201	E3	A4	Culebra	Rincon	0.7608823619022834
202	E3	A5	Culebra	Rincon	0.6153485975183685
203	E3	A6	Culebra	Rincon	0.6084943097841805
204	E3	A7	Culebra	Rincon	0.614113161019909
205	E3	A8	Culebra	Rincon	0.7065921712423454
206	E3	A9	Culebra	Rincon	0.6628331487793385
207	E4	A1	Culebra	Rincon	0.3560655906515737
208	E4	A10	Culebra	Rincon	0.42208591177115684
209	E4	A2	Culebra	Rincon	0.5015897545487807
210	E4	A3	Culebra	Rincon	0.4862713379541521
211	E4	A4	Culebra	Rincon	0.5672370033848666
212	E4	A5	Culebra	Rincon	0.4551059829904488
213	E4	A6	Culebra	Rincon	0.47424456829793143
214	E4	A7	Culebra	Rincon	0.5429227877415723
215	E4	A8	Culebra	Rincon	0.4599782443180701
216	E4	A9	Culebra	Rincon	0.3979539903294194
217	E6	A1	Culebra	Rincon	0.34606946662803023
218	E6	A10	Culebra	Rincon	0.532470561935576
219	E6	A2	Culebra	Rincon	0.5434628449272864
220	E6	A3	Culebra	Rincon	0.345819151989196
221	E6	A4	Culebra	Rincon	0.5906819393396113
222	E6	A5	Culebra	Rincon	0.34595958159868845
223	E6	A6	Culebra	Rincon	0.3875479612090057
224	E6	A7	Culebra	Rincon	0.37894584816670224
225	E6	A8	Culebra	Rincon	0.37940178122093804
226	E6	A9	Culebra	Rincon	0.47567907661631587
227	E7	A1	Culebra	Rincon	0.28480870955745546
228	E7	A10	Culebra	Rincon	0.49712498037458747
229	E7	A2	Culebra	Rincon	0.5341150535918161
230	E7	A3	Culebra	Rincon	0.40867941206533154
231	E7	A4	Culebra	Rincon	0.5354940737874161
232	E7	A5	Culebra	Rincon	0.3329350735091477
233	E7	A6	Culebra	Rincon	0.40501190662311615
234	E7	A7	Culebra	Rincon	0.4611238172670592
235	E7	A8	Culebra	Rincon	0.41229338873619653
236	E7	A9	Culebra	Rincon	0.5270244149961885
0	H2	H1	Guanica	Guanica	0.4133921158539403
1	H3	H1	Guanica	Guanica	0.3943174524583195
2	H3	H2	Guanica	Guanica	0.4073405683413135
3	H1	G1	Guanica	Ceiba	0.47445753177099037
4	H1	G2	Guanica	Ceiba	0.4803333417457837
5	H1	G3	Guanica	Ceiba	0.49029287492915985
6	H1	G4	Guanica	Ceiba	0.3414140187603716
7	H1	G5	Guanica	Ceiba	0.49177630119068816
8	H1	G6	Guanica	Ceiba	0.47750221889767663
9	H1	G7	Guanica	Ceiba	0.360243671985058
10	H1	G8	Guanica	Ceiba	0.3867222352303316
11	H1	G9	Guanica	Ceiba	0.40275600244782955
12	H2	G1	Guanica	Ceiba	0.4393317929956684
13	H2	G2	Guanica	Ceiba	0.49165922873828116
14	H2	G3	Guanica	Ceiba	0.5942645521913025
15	H2	G4	Guanica	Ceiba	0.3765987717470131
16	H2	G5	Guanica	Ceiba	0.4468453391127002
17	H2	G6	Guanica	Ceiba	0.4388279299551045
18	H2	G7	Guanica	Ceiba	0.37732418244058974
19	H2	G8	Guanica	Ceiba	0.32707205613240536
20	H2	G9	Guanica	Ceiba	0.4000311096974216
21	H3	G1	Guanica	Ceiba	0.44129005082992223
22	H3	G2	Guanica	Ceiba	0.4349279404636695
23	H3	G3	Guanica	Ceiba	0.47600596638206893
24	H3	G4	Guanica	Ceiba	0.31684638368972134
25	H3	G5	Guanica	Ceiba	0.26055302871259406
26	H3	G6	Guanica	Ceiba	0.3672491433870003
27	H3	G7	Guanica	Ceiba	0.29175185299196893
28	H3	G8	Guanica	Ceiba	0.26852867299493627
29	H3	G9	Guanica	Ceiba	0.32523392046916333
30	H1	E1	Guanica	Culebra	0.40859326965219656
31	H1	E2	Guanica	Culebra	0.3703237252920722
32	H1	E3	Guanica	Culebra	0.6624509131063367
33	H1	E4	Guanica	Culebra	0.15348937063269436
34	H1	E6	Guanica	Culebra	0.34112376360868407
35	H1	E7	Guanica	Culebra	0.36399105363965245
36	H2	E1	Guanica	Culebra	0.45270761252902575
37	H2	E2	Guanica	Culebra	0.49623520622110423
38	H2	E3	Guanica	Culebra	0.738848864153437
39	H2	E4	Guanica	Culebra	0.39763891118898725
40	H2	E6	Guanica	Culebra	0.4572419025438821
41	H2	E7	Guanica	Culebra	0.4173956378964559
42	H3	E1	Guanica	Culebra	0.39739370251680495
43	H3	E2	Guanica	Culebra	0.3908123254233156
44	H3	E3	Guanica	Culebra	0.6319521163454436
45	H3	E4	Guanica	Culebra	0.43946944251577413
46	H3	E6	Guanica	Culebra	0.4379091971672225
47	H3	E7	Guanica	Culebra	0.39547821096094876
48	H1	F1	Guanica	Guayama	0.4401150995331141
49	H1	F2	Guanica	Guayama	0.41223101221223346
50	H2	F1	Guanica	Guayama	0.4556161920557192
51	H2	F2	Guanica	Guayama	0.40790859680188457
52	H3	F1	Guanica	Guayama	0.3952867581139258
53	H3	F2	Guanica	Guayama	0.3327655963671593
54	H1	C1	Guanica	Isabella	0.44216648558396565
55	H1	C2	Guanica	Isabella	0.5301629199357183
56	H1	C3	Guanica	Isabella	0.4101602394311887
57	H1	C4	Guanica	Isabella	0.4179520880098582
58	H1	C5	Guanica	Isabella	0.4953882178147956
59	H2	C1	Guanica	Isabella	0.3118831658438706
60	H2	C2	Guanica	Isabella	0.5049884670289375
61	H2	C3	Guanica	Isabella	0.27094279666510346
62	H2	C4	Guanica	Isabella	0.5104188251039026
63	H2	C5	Guanica	Isabella	0.535259060575804
64	H3	C1	Guanica	Isabella	0.3048917113021658
65	H3	C2	Guanica	Isabella	0.3989070441034386
66	H3	C3	Guanica	Isabella	0.3549565914182995
67	H3	C4	Guanica	Isabella	0.569626756847867
68	H3	C5	Guanica	Isabella	0.43747184453929844
69	H1	D1	Guanica	Luquillo	0.499970865003795
70	H1	D2	Guanica	Luquillo	0.32602282532139776
71	H1	D3	Guanica	Luquillo	0.41556672740836764
72	H1	D4	Guanica	Luquillo	0.313887183194382
73	H1	D5	Guanica	Luquillo	0.3795104077876236
74	H2	D1	Guanica	Luquillo	0.4437067373979338
75	H2	D2	Guanica	Luquillo	0.35651520137503084
76	H2	D3	Guanica	Luquillo	0.4806993894600648
77	H2	D4	Guanica	Luquillo	0.4668185980743807
78	H2	D5	Guanica	Luquillo	0.30742549044092043
79	H3	D1	Guanica	Luquillo	0.49413937178231077
80	H3	D2	Guanica	Luquillo	0.37756492158430877
81	H3	D3	Guanica	Luquillo	0.5176264023678961
82	H3	D4	Guanica	Luquillo	0.4143498518935941
83	H3	D5	Guanica	Luquillo	0.36240697079653567
84	H1	B1	Guanica	Ponce	0.5038814393539138
85	H1	B2	Guanica	Ponce	0.5475344022464201
86	H1	B3	Guanica	Ponce	0.46023488668329643
87	H2	B1	Guanica	Ponce	0.39799190476662055
88	H2	B2	Guanica	Ponce	0.5225238280159481
89	H2	B3	Guanica	Ponce	0.4946483961393626
90	H3	B1	Guanica	Ponce	0.30378087100597034
91	H3	B2	Guanica	Ponce	0.4538388161025696
92	H3	B3	Guanica	Ponce	0.3803725491894592
93	H1	A1	Guanica	Rincon	0.30079863336716883
94	H1	A10	Guanica	Rincon	0.42672446342866077
95	H1	A2	Guanica	Rincon	0.4483631263851562
96	H1	A3	Guanica	Rincon	0.43978000201373585
97	H1	A4	Guanica	Rincon	0.5996499028089419
98	H1	A5	Guanica	Rincon	0.4093426250201454
99	H1	A6	Guanica	Rincon	0.4006307961559082
100	H1	A7	Guanica	Rincon	0.4848627453591167
101	H1	A8	Guanica	Rincon	0.4738264986531369
102	H1	A9	Guanica	Rincon	0.44107259382031483
103	H2	A1	Guanica	Rincon	0.442605599252559
104	H2	A10	Guanica	Rincon	0.3583161492013249
105	H2	A2	Guanica	Rincon	0.49471882038777404
106	H2	A3	Guanica	Rincon	0.4064595630132197
107	H2	A4	Guanica	Rincon	0.4324087743815146
108	H2	A5	Guanica	Rincon	0.33678262274768994
109	H2	A6	Guanica	Rincon	0.41327215906903636
110	H2	A7	Guanica	Rincon	0.42110992880197545
111	H2	A8	Guanica	Rincon	0.39133236909744396
112	H2	A9	Guanica	Rincon	0.3890882890446345
113	H3	A1	Guanica	Rincon	0.29983529057251906
114	H3	A10	Guanica	Rincon	0.44522155511403394
115	H3	A2	Guanica	Rincon	0.5452905171468992
116	H3	A3	Guanica	Rincon	0.3593649417368585
117	H3	A4	Guanica	Rincon	0.5222406593837882
118	H3	A5	Guanica	Rincon	0.28970186499424755
119	H3	A6	Guanica	Rincon	0.3343734971784541
120	H3	A7	Guanica	Rincon	0.3678822765523126
121	H3	A8	Guanica	Rincon	0.3770864216922683
122	H3	A9	Guanica	Rincon	0.29824765679677345
0	F2	F1	Guayama	Guayama	0.3634324414808995
1	F1	G1	Guayama	Ceiba	0.5017271575886212
2	F1	G2	Guayama	Ceiba	0.3428101983891709
3	F1	G3	Guayama	Ceiba	0.491028152149242
4	F1	G4	Guayama	Ceiba	0.3659988772942494
5	F1	G5	Guayama	Ceiba	0.3793932659227796
6	F1	G6	Guayama	Ceiba	0.31993001455335296
7	F1	G7	Guayama	Ceiba	0.4198178130441638
8	F1	G8	Guayama	Ceiba	0.44702296926919133
9	F1	G9	Guayama	Ceiba	0.37243910654648676
10	F2	G1	Guayama	Ceiba	0.4995193944707764
11	F2	G2	Guayama	Ceiba	0.38284968661053514
12	F2	G3	Guayama	Ceiba	0.4559651166223831
13	F2	G4	Guayama	Ceiba	0.35376923102817415
14	F2	G5	Guayama	Ceiba	0.33479679555689623
15	F2	G6	Guayama	Ceiba	0.32309185144360847
16	F2	G7	Guayama	Ceiba	0.2688755918818812
17	F2	G8	Guayama	Ceiba	0.39584412538594904
18	F2	G9	Guayama	Ceiba	0.2951731729864154
19	F1	E1	Guayama	Culebra	0.41568911201782766
20	F1	E2	Guayama	Culebra	0.3958521057356888
21	F1	E3	Guayama	Culebra	0.6437256180073706
22	F1	E4	Guayama	Culebra	0.4762043677495526
23	F1	E6	Guayama	Culebra	0.46841049217066144
24	F1	E7	Guayama	Culebra	0.556953044260532
25	F2	E1	Guayama	Culebra	0.4240283074186922
26	F2	E2	Guayama	Culebra	0.4117570647191257
27	F2	E3	Guayama	Culebra	0.6214823532789295
28	F2	E4	Guayama	Culebra	0.4609084793083766
29	F2	E6	Guayama	Culebra	0.3780191617339662
30	F2	E7	Guayama	Culebra	0.46232565628864986
31	F1	H1	Guayama	Guanica	0.4401150995331141
32	F1	H2	Guayama	Guanica	0.4556161920557192
33	F1	H3	Guayama	Guanica	0.3952867581139258
34	F2	H1	Guayama	Guanica	0.41223101221223346
35	F2	H2	Guayama	Guanica	0.40790859680188457
36	F2	H3	Guayama	Guanica	0.3327655963671593
37	F1	C1	Guayama	Isabella	0.49553223478643166
38	F1	C2	Guayama	Isabella	0.42666056435586064
39	F1	C3	Guayama	Isabella	0.32342656487622495
40	F1	C4	Guayama	Isabella	0.582137224957493
41	F1	C5	Guayama	Isabella	0.41672450286494167
42	F2	C1	Guayama	Isabella	0.35039565034290193
43	F2	C2	Guayama	Isabella	0.2871685140597491
44	F2	C3	Guayama	Isabella	0.3428409368325401
45	F2	C4	Guayama	Isabella	0.5431070680055196
46	F2	C5	Guayama	Isabella	0.3960627460355006
47	F1	D1	Guayama	Luquillo	0.3486876020050126
48	F1	D2	Guayama	Luquillo	0.3591963650975244
49	F1	D3	Guayama	Luquillo	0.44813817360711633
50	F1	D4	Guayama	Luquillo	0.47284919623507204
51	F1	D5	Guayama	Luquillo	0.36935372017024165
52	F2	D1	Guayama	Luquillo	0.48647593415486146
53	F2	D2	Guayama	Luquillo	0.42816602164773815
54	F2	D3	Guayama	Luquillo	0.46723411446702
55	F2	D4	Guayama	Luquillo	0.4367383580747368
56	F2	D5	Guayama	Luquillo	0.2632115124384922
57	F1	B1	Guayama	Ponce	0.4004216210348476
58	F1	B2	Guayama	Ponce	0.5725178180831569
59	F1	B3	Guayama	Ponce	0.4190888479828457
60	F2	B1	Guayama	Ponce	0.2786284790248562
61	F2	B2	Guayama	Ponce	0.43258734133856
62	F2	B3	Guayama	Ponce	0.3987571084277091
63	F1	A1	Guayama	Rincon	0.5246441189316502
64	F1	A10	Guayama	Rincon	0.4449948515834992
65	F1	A2	Guayama	Rincon	0.49009308315779043
66	F1	A3	Guayama	Rincon	0.4269749923990138
67	F1	A4	Guayama	Rincon	0.5542917215150723
68	F1	A5	Guayama	Rincon	0.41544135530199694
69	F1	A6	Guayama	Rincon	0.3754570795340593
70	F1	A7	Guayama	Rincon	0.3653593072394189
71	F1	A8	Guayama	Rincon	0.472774985272002
72	F1	A9	Guayama	Rincon	0.3483300782435123
73	F2	A1	Guayama	Rincon	0.34574928952920897
74	F2	A10	Guayama	Rincon	0.4836816100706194
75	F2	A2	Guayama	Rincon	0.5665660211866069
76	F2	A3	Guayama	Rincon	0.26765077677197
77	F2	A4	Guayama	Rincon	0.5295876846042271
78	F2	A5	Guayama	Rincon	0.26209488349488663
79	F2	A6	Guayama	Rincon	0.3307721284141993
80	F2	A7	Guayama	Rincon	0.2526897003281121
81	F2	A8	Guayama	Rincon	0.376987963169906
82	F2	A9	Guayama	Rincon	0.3206033870256493
0	C2	C1	Isabella	Isabella	0.4149316342239216
1	C3	C1	Isabella	Isabella	0.34745977317663
2	C3	C2	Isabella	Isabella	0.43447425633773334
3	C4	C1	Isabella	Isabella	0.5005846262392102
4	C4	C2	Isabella	Isabella	0.6513058515647326
5	C4	C3	Isabella	Isabella	0.5015129631408126
6	C5	C1	Isabella	Isabella	0.5198562007837935
7	C5	C2	Isabella	Isabella	0.47702879309870905
8	C5	C3	Isabella	Isabella	0.45580396023832975
9	C5	C4	Isabella	Isabella	0.5632568935630853
10	C1	G1	Isabella	Ceiba	0.4324008985973955
11	C1	G2	Isabella	Ceiba	0.40971744980266206
12	C1	G3	Isabella	Ceiba	0.5140415442332247
13	C1	G4	Isabella	Ceiba	0.36857975671958565
14	C1	G5	Isabella	Ceiba	0.35303968706348154
15	C1	G6	Isabella	Ceiba	0.3609166271420644
16	C1	G7	Isabella	Ceiba	0.24964116805302572
17	C1	G8	Isabella	Ceiba	0.2754562384120066
18	C1	G9	Isabella	Ceiba	0.3008440609309643
19	C2	G1	Isabella	Ceiba	0.5775826839208691
20	C2	G2	Isabella	Ceiba	0.4528646970347189
21	C2	G3	Isabella	Ceiba	0.39981320379497864
22	C2	G4	Isabella	Ceiba	0.45612494886416954
23	C2	G5	Isabella	Ceiba	0.34899418687713296
24	C2	G6	Isabella	Ceiba	0.4091589348194459
25	C2	G7	Isabella	Ceiba	0.3742698744428973
26	C2	G8	Isabella	Ceiba	0.4609682080015513
27	C2	G9	Isabella	Ceiba	0.31885625125544886
28	C3	G1	Isabella	Ceiba	0.408931953250777
29	C3	G2	Isabella	Ceiba	0.38177566236045996
30	C3	G3	Isabella	Ceiba	0.566817134072833
31	C3	G4	Isabella	Ceiba	0.32268682181631747
32	C3	G5	Isabella	Ceiba	0.2951302152431595
33	C3	G6	Isabella	Ceiba	0.2428053838823615
34	C3	G7	Isabella	Ceiba	0.3965771784199284
35	C3	G8	Isabella	Ceiba	0.3374394983785128
36	C3	G9	Isabella	Ceiba	0.33956365975768893
37	C4	G1	Isabella	Ceiba	0.37736277144827973
38	C4	G2	Isabella	Ceiba	0.49513469317791114
39	C4	G3	Isabella	Ceiba	0.6245493294676936
40	C4	G4	Isabella	Ceiba	0.4925153979534823
41	C4	G5	Isabella	Ceiba	0.5739675409264783
42	C4	G6	Isabella	Ceiba	0.5242289778441185
43	C4	G7	Isabella	Ceiba	0.5468796574993644
44	C4	G8	Isabella	Ceiba	0.5333348537420933
45	C4	G9	Isabella	Ceiba	0.5356813862209129
46	C5	G1	Isabella	Ceiba	0.4729295275102549
47	C5	G2	Isabella	Ceiba	0.3975503519399157
48	C5	G3	Isabella	Ceiba	0.5653738249341055
49	C5	G4	Isabella	Ceiba	0.3862934101546525
50	C5	G5	Isabella	Ceiba	0.49023862308741484
51	C5	G6	Isabella	Ceiba	0.44674787190733534
52	C5	G7	Isabella	Ceiba	0.40422980618250987
53	C5	G8	Isabella	Ceiba	0.5030887392275614
54	C5	G9	Isabella	Ceiba	0.42177343729796446
55	C1	E1	Isabella	Culebra	0.37783762902519213
56	C1	E2	Isabella	Culebra	0.4326256728340806
57	C1	E3	Isabella	Culebra	0.6636568389130434
58	C1	E4	Isabella	Culebra	0.42015460891761586
59	C1	E6	Isabella	Culebra	0.4616218953239914
60	C1	E7	Isabella	Culebra	0.4433832510275027
61	C2	E1	Isabella	Culebra	0.5033977480252768
62	C2	E2	Isabella	Culebra	0.49371853147995365
63	C2	E3	Isabella	Culebra	0.5192337701859282
64	C2	E4	Isabella	Culebra	0.5412533761075311
65	C2	E6	Isabella	Culebra	0.4318281892797798
66	C2	E7	Isabella	Culebra	0.5288602813079469
67	C3	E1	Isabella	Culebra	0.3702946313533034
68	C3	E2	Isabella	Culebra	0.4828757000389493
69	C3	E3	Isabella	Culebra	0.6913971728700684
70	C3	E4	Isabella	Culebra	0.40053228898624216
71	C3	E6	Isabella	Culebra	0.43482256878102143
72	C3	E7	Isabella	Culebra	0.44921598147966463
73	C4	E1	Isabella	Culebra	0.4648017520515269
74	C4	E2	Isabella	Culebra	0.4986404257842133
75	C4	E3	Isabella	Culebra	0.7223034854950063
76	C4	E4	Isabella	Culebra	0.3803779229327594
77	C4	E6	Isabella	Culebra	0.49467928405941647
78	C4	E7	Isabella	Culebra	0.5301802103384582
79	C5	E1	Isabella	Culebra	0.5109230275927186
80	C5	E2	Isabella	Culebra	0.49922661331048757
81	C5	E3	Isabella	Culebra	0.5784077868475322
82	C5	E4	Isabella	Culebra	0.5109515463910891
83	C5	E6	Isabella	Culebra	0.4873767921559567
84	C5	E7	Isabella	Culebra	0.6050360931443175
85	C1	H1	Isabella	Guanica	0.44216648558396565
86	C1	H2	Isabella	Guanica	0.3118831658438706
87	C1	H3	Isabella	Guanica	0.3048917113021658
88	C2	H1	Isabella	Guanica	0.5301629199357183
89	C2	H2	Isabella	Guanica	0.5049884670289375
90	C2	H3	Isabella	Guanica	0.3989070441034386
91	C3	H1	Isabella	Guanica	0.4101602394311887
92	C3	H2	Isabella	Guanica	0.27094279666510346
93	C3	H3	Isabella	Guanica	0.3549565914182995
94	C4	H1	Isabella	Guanica	0.4179520880098582
95	C4	H2	Isabella	Guanica	0.5104188251039026
96	C4	H3	Isabella	Guanica	0.569626756847867
97	C5	H1	Isabella	Guanica	0.4953882178147956
98	C5	H2	Isabella	Guanica	0.535259060575804
99	C5	H3	Isabella	Guanica	0.43747184453929844
100	C1	F1	Isabella	Guayama	0.49553223478643166
101	C1	F2	Isabella	Guayama	0.35039565034290193
102	C2	F1	Isabella	Guayama	0.42666056435586064
103	C2	F2	Isabella	Guayama	0.2871685140597491
104	C3	F1	Isabella	Guayama	0.32342656487622495
105	C3	F2	Isabella	Guayama	0.3428409368325401
106	C4	F1	Isabella	Guayama	0.582137224957493
107	C4	F2	Isabella	Guayama	0.5431070680055196
108	C5	F1	Isabella	Guayama	0.41672450286494167
109	C5	F2	Isabella	Guayama	0.3960627460355006
110	C1	D1	Isabella	Luquillo	0.4982592610707159
111	C1	D2	Isabella	Luquillo	0.3843296447646827
112	C1	D3	Isabella	Luquillo	0.5460173068680361
113	C1	D4	Isabella	Luquillo	0.42471524447241754
114	C1	D5	Isabella	Luquillo	0.3371020067877559
115	C2	D1	Isabella	Luquillo	0.5466377201280949
116	C2	D2	Isabella	Luquillo	0.5249216045526973
117	C2	D3	Isabella	Luquillo	0.5526732084202721
118	C2	D4	Isabella	Luquillo	0.5279238755952805
119	C2	D5	Isabella	Luquillo	0.36479992501654
120	C3	D1	Isabella	Luquillo	0.38231001962596145
121	C3	D2	Isabella	Luquillo	0.31529735848389545
122	C3	D3	Isabella	Luquillo	0.36139398088467123
123	C3	D4	Isabella	Luquillo	0.44833757856310963
124	C3	D5	Isabella	Luquillo	0.25801586482232736
125	C4	D1	Isabella	Luquillo	0.5498547895487855
126	C4	D2	Isabella	Luquillo	0.44817966009479976
127	C4	D3	Isabella	Luquillo	0.4758625042777283
128	C4	D4	Isabella	Luquillo	0.45164724868736067
129	C4	D5	Isabella	Luquillo	0.4503957538725183
130	C5	D1	Isabella	Luquillo	0.48096193139713184
131	C5	D2	Isabella	Luquillo	0.4921049613469052
132	C5	D3	Isabella	Luquillo	0.5420374530250793
133	C5	D4	Isabella	Luquillo	0.544540546991787
134	C5	D5	Isabella	Luquillo	0.3994325158414916
135	C1	B1	Isabella	Ponce	0.3912600195695316
136	C1	B2	Isabella	Ponce	0.47368756231163867
137	C1	B3	Isabella	Ponce	0.46255959931571494
138	C2	B1	Isabella	Ponce	0.2974917459364107
139	C2	B2	Isabella	Ponce	0.5387240873474548
140	C2	B3	Isabella	Ponce	0.47555678047290306
141	C3	B1	Isabella	Ponce	0.30167114137637063
142	C3	B2	Isabella	Ponce	0.5234771834815568
143	C3	B3	Isabella	Ponce	0.47316196227063856
144	C4	B1	Isabella	Ponce	0.6054387830222835
145	C4	B2	Isabella	Ponce	0.5888033851353718
146	C4	B3	Isabella	Ponce	0.47834784570391004
147	C5	B1	Isabella	Ponce	0.4303984247533773
148	C5	B2	Isabella	Ponce	0.5339886715143081
149	C5	B3	Isabella	Ponce	0.4871478612227048
150	C1	A1	Isabella	Rincon	0.36744044805739967
151	C1	A10	Isabella	Rincon	0.3582005334012015
152	C1	A2	Isabella	Rincon	0.580167842532508
153	C1	A3	Isabella	Rincon	0.3418651965648487
154	C1	A4	Isabella	Rincon	0.39731936465073725
155	C1	A5	Isabella	Rincon	0.2981656761751888
156	C1	A6	Isabella	Rincon	0.3690152464642027
157	C1	A7	Isabella	Rincon	0.3484338839109355
158	C1	A8	Isabella	Rincon	0.3681933488232462
159	C1	A9	Isabella	Rincon	0.36071621382093216
160	C2	A1	Isabella	Rincon	0.46198670352284205
161	C2	A10	Isabella	Rincon	0.5581996598587846
162	C2	A2	Isabella	Rincon	0.6827686140870171
163	C2	A3	Isabella	Rincon	0.30246142666241493
164	C2	A4	Isabella	Rincon	0.5998459434624814
165	C2	A5	Isabella	Rincon	0.3565750188380115
166	C2	A6	Isabella	Rincon	0.43200275080630657
167	C2	A7	Isabella	Rincon	0.3162979332898991
168	C2	A8	Isabella	Rincon	0.4465856922082354
169	C2	A9	Isabella	Rincon	0.3610336223887007
170	C3	A1	Isabella	Rincon	0.4646584808755967
171	C3	A10	Isabella	Rincon	0.30047005926745074
172	C3	A2	Isabella	Rincon	0.4695969954429099
173	C3	A3	Isabella	Rincon	0.36803901516498805
174	C3	A4	Isabella	Rincon	0.4619650240390047
175	C3	A5	Isabella	Rincon	0.37450596945438525
176	C3	A6	Isabella	Rincon	0.43870053365974937
177	C3	A7	Isabella	Rincon	0.338750500107669
178	C3	A8	Isabella	Rincon	0.3420325204812803
179	C3	A9	Isabella	Rincon	0.2453729182875591
180	C4	A1	Isabella	Rincon	0.5276882435287166
181	C4	A10	Isabella	Rincon	0.4351947520302634
182	C4	A2	Isabella	Rincon	0.44640012295347525
183	C4	A3	Isabella	Rincon	0.6027102276867432
184	C4	A4	Isabella	Rincon	0.5717053523950508
185	C4	A5	Isabella	Rincon	0.5317496877301426
186	C4	A6	Isabella	Rincon	0.5132169327981173
187	C4	A7	Isabella	Rincon	0.5477298886616415
188	C4	A8	Isabella	Rincon	0.49368021905014964
189	C4	A9	Isabella	Rincon	0.5490378594708354
190	C5	A1	Isabella	Rincon	0.5294837691375243
191	C5	A10	Isabella	Rincon	0.4928908822627086
192	C5	A2	Isabella	Rincon	0.5955413729887321
193	C5	A3	Isabella	Rincon	0.4401286439755863
194	C5	A4	Isabella	Rincon	0.6382813959572277
195	C5	A5	Isabella	Rincon	0.4648148064157562
196	C5	A6	Isabella	Rincon	0.43479028020791616
197	C5	A7	Isabella	Rincon	0.4394255410137031
198	C5	A8	Isabella	Rincon	0.4900519692954753
199	C5	A9	Isabella	Rincon	0.47634360500078293
0	D2	D1	Luquillo	Luquillo	0.35136650923821655
1	D3	D1	Luquillo	Luquillo	0.4136283246241588
2	D3	D2	Luquillo	Luquillo	0.44708216107577503
3	D4	D1	Luquillo	Luquillo	0.5041819336641971
4	D4	D2	Luquillo	Luquillo	0.37170668030228055
5	D4	D3	Luquillo	Luquillo	0.40355910674027906
6	D5	D1	Luquillo	Luquillo	0.35354919394445167
7	D5	D2	Luquillo	Luquillo	0.25334462800285396
8	D5	D3	Luquillo	Luquillo	0.393304850208204
9	D5	D4	Luquillo	Luquillo	0.3637636997167925
10	D1	G1	Luquillo	Ceiba	0.3898637092034379
11	D1	G2	Luquillo	Ceiba	0.3400085667413281
12	D1	G3	Luquillo	Ceiba	0.5655689241404629
13	D1	G4	Luquillo	Ceiba	0.3859017725557838
14	D1	G5	Luquillo	Ceiba	0.4688697489720121
15	D1	G6	Luquillo	Ceiba	0.40717999105740205
16	D1	G7	Luquillo	Ceiba	0.5088763371783294
17	D1	G8	Luquillo	Ceiba	0.4538950149166696
18	D1	G9	Luquillo	Ceiba	0.4676247117581416
19	D2	G1	Luquillo	Ceiba	0.37153578463128883
20	D2	G2	Luquillo	Ceiba	0.33526712842716383
21	D2	G3	Luquillo	Ceiba	0.5234050862354838
